Artist_Name,Latitude,Longitude,City,Country,State,Region
The Jelly Beans,40.1432,-74.7267,0,United States,NJ,Northeast
The Spats,38.3009,-77.4591,Fredericksburg,United States,VA,South
Sandy Nelson,34.0116,-118.492,Santa Monica,United States,CA,West
The Blendells,34.0334,-118.16,East Los Angeles,United States,CA,West
The Butterflys,36.1719,-115.14,Las Vegas,United States,NV,West
Burl Ives,39.0538,-88.0234,Hunt City,United States,IL,Midwest
John Gary,32.7781,-96.7954,Dallas,United States,TX,South
The Raindrops,40.7146,-74.0071,New York,United States,NY,Northeast
The Rivieras,41.6791,-86.254,South Bend,United States,IN,Midwest
Steve Lawrence,40.7146,-74.0071,New York,United States,NY,Northeast
The Orlons,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Eddie Holland,42.3317,-83.0479,Detroit,United States,MI,Midwest
Wallace Brothers,40.5185,-75.7765,Kutztown,United States,PA,Northeast
Joe Hinton,37.9769,-87.5641,Evansville,United States,IN,Midwest
Bobby Wood,34.9422,-89.0094,New Albany,United States,MS,South
The Ramblers,29.9958333,-93.3419444,Hackberry,United States,LA,South
The Crystals,40.7146,-74.0071,New York,United States,NY,Northeast
Bruce & Terry,33.973951,-118.248405,Los Angeles,United States,CA,West
Bobby Freeman,37.7796,-122.42,San Francisco,United States,CA,West
The Chartbusters,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Arthur Fiedler,42.3586,-71.0567,Boston,United States,MA,Northeast
The Hollyridge Strings,37.1679,-95.845,0,United States,,International
Earl-Jean,37.1679,-95.845,0,United States,,International
The Valentinos,41.5047,-81.6907,Cleveland,United States,OH,Midwest
The Premiers,34.0971,-118.108,San Gabriel,United States,CA,West
Rufus & Carla,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Paris Sisters,37.7796,-122.42,San Francisco,United States,CA,West
Alvin Robinson,29.9537,-90.0777,New Orleans,United States,LA,South
Clarence Ashe,40.7146,-74.0071,New York,United States,NY,Northeast
The Four-Evers,40.7146,-74.0071,New York,United States,NY,Northeast
Terry Stafford,34.6818,-99.9125,Hollis,United States,OK,South
The Serendipity Singers,40.0157,-105.279,Boulder,United States,CO,West
Bernadette Carroll,34.0735,-118.4,Beverly Hills,United States,CA,West
Tommy Tucker,39.925,-83.8067,Springfield,United States,OH,Midwest
Skeeter Davis,38.6819,-84.5943,Dry Ridge,United States,KY,South
Dale & Grace,30.9742,-91.5238,0,United States,LA,South
Tracey Dey,40.7146,-74.0071,New York,United States,NY,Northeast
The Village Stompers,42.6459,-71.3128,Lowell,United States,MA,Northeast
The Simon Sisters,42.058,70.179,Provincetown,United States,MA,Northeast
The Bermudas,47.6036,-122.329,Seattle,United States,WA,West
Sugar Pie De Santo,40.7146,-74.0071,New York,United States,NY,Northeast
The Womenfolk,38.0321,-78.4775,Charlottesville,United States,VA,South
Diane Renay,38.502,-117.023,0,United States,NV,West
Sammy Kaye,41.4845,-81.7781,Lakewood,United States,OH,Midwest
The Four Preps,33.973951,-118.248405,Los Angeles,United States,CA,West
Ace Cannon,33.784,-89.8099,Grenada,United States,MS,South
Pete Drake,36.1678,-86.7784,Nashville,United States,TN,South
The Swans,40.7146,-74.0071,New York,United States,NY,Northeast
The Monarchs,30.2676,-97.743,Austin,United States,TX,South
Donna Lynn,37.1679,-95.845,0,United States,,International
Sunny & The Sunliners,29.4245,-98.4946,San Antonio,United States,TX,South
The Devotions,40.7146,-74.0071,New York,United States,NY,Northeast
The Trashmen,44.979,-93.2649,Minneapolis,United States,MN,Midwest
Little Junior Parker,33.39844,-91.46945,Clarksdale,United States,AR,South
The Drew-Vels,42.049148,-87.702155,Evanston,United States,IL,Midwest
The Pyramids,33.2166,-97.131,Denton,United States,TX,South
Hank Williams Jr.,32.5146,-93.7473,Shreveport,United States,LA,South
The Diplomats,40.7146,-74.0071,New York,United States,NY,Northeast
Little Peggy March,40.23858,-75.294393,Lansdale,United States,PA,Northeast
Timmy Shaw,42.3317,-83.0479,Detroit,United States,MI,Midwest
Linda Scott,37.7796,-122.42,San Francisco,United States,CA,West
The Dixiebelles,35.169255,-89.990415,Memphis,United States,TN,South
Lefty Frizzell,32.0916,-96.4633,Corsicana,United States,TX,South
Santo & Johnny,40.7146,-74.0071,New York,United States,NY,Northeast
The Angels,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Pete Seeger,41.485285,-73.595066,Patterson,United States,NY,Northeast
Johnny Crawford,33.973951,-118.248405,Los Angeles,United States,CA,West
Lloyd Price,29.9899,-90.2421,Kenner,United States,LA,South
Clyde McPhatter,35.850295,-79.023205,Durham,United States,NC,South
Anna King,46.788,-92.0999,Duluth,United States,MN,Midwest
Duane Eddy,42.120541,-77.048462,Corning,United States,NY,Northeast
The Girlfriends,46.730331,-117.218027,Pullman,United States,WA,West
Bob & Earl,38.048592,-84.50032,Lexington,United States,KY,South
Brooks O'Dell,37.1679,-95.845,0,United States,,International
The Cookies,40.7146,-74.0071,New York,United States,NY,Northeast
The Chad Mitchell Trio,39.7393,-89.5041,0,United States,IL,Midwest
Paul Petersen,34.1463,-118.248,Glendale,United States,CA,West
The Murmaids,33.973951,-118.248405,Los Angeles,United States,CA,West
The Kingston Trio,37.4447,-122.161,Palo Alto,United States,CA,West
Ginny Arnell,41.3071,-72.925,New Haven,United States,CT,Northeast
Gene Thomas,41.012,-81.6107,Barberton,United States,OH,Midwest
Joey Powers,40.259,-80.1855,Canonsburg,United States,PA,Northeast
The Secrets,32.7157,-117.162,San Diego,United States,CA,West
Robin Ward,37.7796,-122.42,San Francisco,United States,CA,West
Ray Peterson,40.7146,-74.0071,New York,United States,NY,Northeast
The Showmen,36.8468,-76.2851,Norfolk,United States,VA,South
Phyllis McGuire,39.5099,-84.4036,Middletown,United States,OH,Midwest
Richard Chamberlain,34.0735,-118.4,Beverly Hills,United States,CA,West
J. Frank Wilson & The Cavaliers,31.1689,-100.077,0,United States,TX,South
The Jewels,39.7393,-89.5041,0,United States,IL,Midwest
Mickey Lee Lane,43.1555,-77.616,Rochester,United States,NY,Northeast
Cathy & Joe,29.9537,-90.0777,New Orleans,United States,LA,South
The Shepherd Sisters,39.5099,-84.4036,Middletown,United States,OH,Midwest
Lou Monte,40.8121,-74.1247,Lyndhurst,United States,NJ,Northeast
Chantays,33.7491,-117.874,Santa Ana,United States,CA,West
George McCurn,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Demensions,40.7146,-74.0071,New York,United States,NY,Northeast
Marcie Blane,40.7146,-74.0071,New York,United States,NY,Northeast
George Maharis,40.7146,-74.0071,New York,United States,NY,Northeast
Johnny Cymbal,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Bob B. Soxx & The Blue Jeans,33.973951,-118.248405,Los Angeles,United States,CA,West
Bobby Comstock,42.4433,-76.5,Ithaca,United States,NY,Northeast
The Tornadoes,34.0553,-117.183,Redlands,United States,CA,West
The Rumblers,40.1432,-74.7267,0,United States,NJ,Northeast
Joey Dee & The Starlighters,40.8798,-74.1082,Garfield,United States,NJ,Northeast
Carl Butler,35.9605,-83.9209,Knoxville,United States,TN,South
The Furys,40.7146,-74.0071,New York,United States,NY,Northeast
Shep & The Limelites,40.7146,-74.0071,New York,United States,NY,Northeast
Bill Pursell,37.8051,-122.273,Oakland,United States,CA,West
Arthur Lyman,19.5901,-155.434,0,United States,HI,International
Little Eva,35.5385,-76.6212,Belhaven,United States,NC,South
The Ribbons,40.4383,-79.9975,Pittsburgh,United States,PA,Northeast
Charlie Byrd,36.7312,-76.589,Suffolk,United States,VA,South
Teddy Randazzo,40.7146,-74.0071,New York,United States,NY,Northeast
Patsy Cline,39.169668,-78.16856,Winchester,United States,VA,South
The Matys Brothers,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Jerry Landis,40.7146,-74.0071,New York,United States,NY,Northeast
Danny & The Juniors,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Bent Fabric,33.973951,-118.248405,Los Angeles,United States,CA,West
The Alley Cats,33.973951,-118.248405,Los Angeles,United States,CA,West
The Sherrys,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Junior Parker,33.39844,-91.46945,Clarksdale,United States,AR,South
The Rooftop Singers,40.7146,-74.0071,New York,United States,NY,Northeast
The Dave Brubeck Quartet,37.7796,-122.42,San Francisco,United States,CA,West
Baby Jane & The Rockabyes,40.7146,-74.0071,New York,United States,NY,Northeast
The Rebels,32.7781,-96.7954,Dallas,United States,TX,South
Paul & Paula,31.7253,-98.9807,Brownwood,United States,TX,South
Joe Harnell,40.7146,-74.0071,New York,United States,NY,Northeast
Floyd Cramer,33.0386,-92.1836,Huttig,United States,AR,South
The Pastel Six,33.973951,-118.248405,Los Angeles,United States,CA,West
Sandy Stewart,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Mike Clifford,40.7146,-74.0071,New York,United States,NY,Northeast
Marion Worth,33.5203,-86.8115,Birmingham,United States,AL,South
Kitty Kallen,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Earls,40.7146,-74.0071,New York,United States,NY,Northeast
Ray Anthony,40.1214,-80.006,Bentleyville,United States,PA,Northeast
Vince Guaraldi Trio,37.7796,-122.42,San Francisco,United States,CA,West
"Lester Flatt, Earl Scruggs",30.4434,-91.187,Baton Rouge,United States,LA,South
The Excellents,40.7146,-74.0071,New York,United States,NY,Northeast
Gabriel & The Angels,39.9453,-75.1191,Camden,United States,NJ,Northeast
Gene McDaniels,39.103,-94.5831,Kansas City,United States,MO,Midwest
The Routers,40.7261,-73.6369,Garden City,United States,NY,Northeast
Mel Torme,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Tijuana Brass,33.973951,-118.248405,Los Angeles,United States,CA,West
Randy & The Rainbows,40.7146,-74.0071,New York,United States,NY,Northeast
The Galens,37.7796,-122.42,San Francisco,United States,CA,West
Lena Horne,40.7146,-74.0071,New York,United States,NY,Northeast
Jack Nitzsche,33.973951,-118.248405,Los Angeles,United States,CA,West
The Charmettes,40.7146,-74.0071,New York,United States,NY,Northeast
The Essex,34.6651,-77.3482,Piney Green,United States,NC,South
The David Rockingham Trio,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Dovells,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Dee Clark,41.8842,-87.6324,Chicago,United States,IL,Midwest
Vito & The Salutations,40.7146,-74.0071,New York,United States,NY,Northeast
Dick Dale & The Del-Tones,33.973951,-118.248405,Los Angeles,United States,CA,West
Barry & The Tamerlanes,40.7146,-74.0071,New York,United States,NY,Northeast
The Hearts,40.7146,-74.0071,New York,United States,NY,Northeast
Les Cooper and the Soul Rockers,36.8468,-76.2851,Norfolk,United States,VA,South
Steve Allen,38.1301,-121.276,Lodi,United States,CA,West
Dave Dudley,44.75774,-90.2968,Spencer,United States,WI,Midwest
Rusty Draper,40.1943,-92.572,Kirksville,United States,MO,Midwest
The Smothers Brothers,37.7796,-122.42,San Francisco,United States,CA,West
Keith Colley,33.973951,-118.248405,Los Angeles,United States,CA,West
Donald Jenkins & The Delighters,41.8842,-87.6324,Chicago,United States,IL,Midwest
Alice Wonderland,47.6036,-122.329,Seattle,United States,WA,West
Sunny & The Sunglows,29.4245,-98.4946,San Antonio,United States,TX,South
Jimmy Durante,40.7146,-74.0071,New York,United States,NY,Northeast
The Jaynetts,40.7146,-74.0071,New York,United States,NY,Northeast
The Dartells,34.2003,-119.18,Oxnard,United States,CA,West
TK Hulin,30.9742,-91.5238,0,United States,LA,South
The King Pins,39.7178,-74.9707,Sicklerville,United States,NJ,Northeast
Tammy Montgomery,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Theola Kilgore,37.8051,-122.273,Oakland,United States,CA,West
The Ran-Dells,40.8535,-74.8288,Hackettstown,United States,NJ,Northeast
Diane Ray,35.2553,-81.1803,Gastonia,United States,NC,South
Johnny Caswell,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The High Keyes,37.1679,-95.845,0,United States,,International
The Astronauts,40.0157,-105.279,Boulder,United States,CO,West
Steve & Eydiel,40.7146,-74.0071,New York,United States,NY,Northeast
Billy Abbott & The Jewels,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Al Casey Combo,34.1679,-111.931,0,United States,AZ,West
The Blenders,47.4678,-100.302,0,United States,ND,Midwest
The Cupids,37.7796,-122.42,San Francisco,United States,CA,West
Birdlegs & Pauline,42.2669,-89.0783,Rockford,United States,IL,Midwest
Chris Kenner,29.9899,-90.2421,Kenner,United States,LA,South
The Rocky Fellers,33.7667,-118.192,Long Beach,United States,CA,West
Chris Columbo,35.6017,-77.3725,Greensville,United States,NC,South
George Hamilton IV,36.0996,-80.2411,Winston-Salem,United States,NC,South
The Classics,40.7146,-74.0071,New York,United States,NY,Northeast
James MacArthur,33.973951,-118.248405,Los Angeles,United States,CA,West
Bobby Pickett,42.38092,-71.098896,Somerville,United States,MA,Northeast
The Glencoves,40.8525,-73.1358,Long Island,United States,NY,Northeast
Link Wray & The Wraymen,36.8326,-76.2977,Portsmouth,United States,VA,South
Kirby St. Romain,32.7781,-96.7954,Dallas,United States,TX,South
Doris Troy,40.7146,-74.0071,New York,United States,NY,Northeast
The Fleetwoods,47.0392,-122.891,Olympia,United States,WA,West
Tom Glazer,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Count Basie,40.358409,-74.068143,Red Bank,United States,NJ,Northeast
Percy Mayfield,32.6152,-93.286,Minden,United States,LA,South
Big Dee Irwin,40.7146,-74.0071,New York,United States,NY,Northeast
Dinah Washington,41.8842,-87.6324,Chicago,United States,IL,Midwest
Pookie Hudson,41.5898,-93.6157,Des Moines,United States,IA,Midwest
The Five Du-Tones,38.6277,-90.1995,St. Louis,United States,MO,Midwest
The Shacklefords,33.973951,-118.248405,Los Angeles,United States,CA,West
Matt Lucas,27.8333,-81.717,0,United States,FL,South
Cookie & His Cupcakes,30.224,-93.2201,Lake Charles,United States,LA,South
Ray Barretto,40.7146,-74.0071,New York,United States,NY,Northeast
Shelley Fabares,34.0116,-118.492,Santa Monica,United States,CA,West
Rockin' Rebels,33.6789,-118.002,Huntington Beach,United States,CA,West
Jo Ann Campbell,30.3314,-81.6558,Jacksonville,United States,FL,South
The Belmonts,40.7146,-74.0071,New York,United States,NY,Northeast
Jimmy Reed,33.4356,-90.8216,Dunleith,United States,MS,South
Ella Fitzgerald,37.058296,-76.463471,Newport News,United States,VA,South
Jimmy Soul,36.4268,-77.5976,Weldon,United States,NC,South
The Rivingtons,33.973951,-118.248405,Los Angeles,United States,CA,West
The Appalachians,43.0418,-87.9068,Milwaukee,United States,WI,Midwest
The Percells,40.7146,-74.0071,New York,United States,NY,Northeast
James Gilreath,33.7967,-88.6668,Prairie,United States,MS,South
The Chantels,40.7146,-74.0071,New York,United States,NY,Northeast
Mahalia Jackson,29.9537,-90.0777,New Orleans,United States,LA,South
The Cleftones,40.7146,-74.0071,New York,United States,NY,Northeast
Pat Thomas,32.5851,-89.8737,0,United States,MS,South
Pete Antell,40.7146,-74.0071,New York,United States,NY,Northeast
John Loudermilk,35.850295,-79.023205,Durham,United States,NC,South
Ketty Lester,33.6674,-93.5898,Hope,United States,AR,South
The Majors,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Ann Cole,41.8842,-87.6324,Chicago,United States,IL,Midwest
Joe Henderson,40.7427,-84.1073,Lima,United States,OH,Midwest
Kay Starr,34.4009,-97.0541,Dougherty,United States,OK,South
Don & Juan,33.7483,-84.3911,Atlanta,United States,GA,South
Walter Brennan,42.4637,-70.9502,Lynn,United States,MA,Northeast
Trade Martin,40.1432,-74.7267,0,United States,NJ,Northeast
David Thorne,40.21799,-79.49156,Waterford Works,United States,NJ,Northeast
The Champs,34.3558,-119.0683,Santa Paula,United States,CA,West
Stan Kenton,33.973951,-118.248405,Los Angeles,United States,CA,West
Claude King,32.3333,-93.8359,Keithville,United States,LA,South
Joanie Sommers,37.4631,-122.429,Half Moon Bay,United States,CA,West
Buddy Greco,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Rex Allen,32.2531,-109.832,Willcox,United States,AZ,West
Barbara George,29.9537,-90.0777,New Orleans,United States,LA,South
Ruth Brown,36.8326,-76.2977,Portsmouth,United States,VA,South
Kris Jensen,41.384,-72.9017,Hamden,United States,CT,Northeast
Bunker Hill,35.7149,-81.1481,Claremont,United States,NC,South
Don Gardner & Dee Dee Ford,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Fiestas,33.6789,-118.002,Huntington Beach,United States,CA,West
The Wanderers,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Castells,38.450412,-122.783159,Santa Rosa,United States,CA,West
Valjean on Piano,36.2725,-99.8761,Shattuck,United States,OK,South
Carroll Brothers,39.169668,-78.16856,Winchester,United States,VA,South
The Capris,40.7146,-74.0071,New York,United States,NY,Northeast
Vincent Edwards,33.9426,-84.2113,Norcross,United States,GA,South
Ike Clanton,38.8111,-91.9299,Callaway,United States,MO,Midwest
Bobby Lewis,37.8224,-85.6909,0,United States,KY,South
Bob Braun,39.0938,-84.548,Ludlow,United States,KY,South
The Lafayettes,40.7146,-74.0071,New York,United States,NY,Northeast
The Castle Sisters,40.1381,-79.9014,Charleroi,United States,PA,Northeast
Martin Denny,40.7146,-74.0071,New York,United States,NY,Northeast
The Highwaymen,39.7591,-84.1944,Dayton,United States,OH,Midwest
The Playmates,41.5541,-73.0462,Waterbury,United States,CT,Northeast
Vince Edwards,40.7146,-74.0071,New York,United States,NY,Northeast
Claudine Clark,32.8397,-83.6276,Macon,United States,GA,South
Dreamlovers,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Bobby Gregg,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Joe Dowell,39.1666,-86.5342,Bloomington,United States,IN,Midwest
Ray & Bob,40.7146,-74.0071,New York,United States,NY,Northeast
Little Joey & The Flips,39.9602,-75.2632,Upper Darby,United States,PA,Northeast
Jimmy Norman,36.1678,-86.7784,Nashville,United States,TN,South
Maureen Gray,37.2719,-119.27,0,United States,CA,West
The Miniature Men,37.1679,-95.845,0,United States,,International
Nelson Riddle,40.955347,-74.026983,Oradell,United States,NJ,Northeast
Toni Fisher,33.973951,-118.248405,Los Angeles,United States,CA,West
John Lee Hooker,34.3654,-90.5231,Coahoma,United States,MS,South
Teddy & The Twilights,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
David Rose,37.5045,-122.262,San Carlos,United States,CA,West
Benny Spellman,30.4208,-87.2172,Pensacola,United States,FL,South
Nathaniel Mayer,42.3317,-83.0479,Detroit,United States,MI,Midwest
The Volumes,42.3317,-83.0479,Detroit,United States,MI,Midwest
Yvonne Baker,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Labelles,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Wanda Jackson,35.1303,-96.7763,Maud,United States,OK,South
Johnnie Morisette,37.7796,-122.42,San Francisco,United States,CA,West
James Ray,35.8444,-86.3943,Murfreesboro,United States,TN,South
Doris Day,39.1064,-84.5047,Cincinnati,United States,OH,Midwest
Ernie Maresca,40.7146,-74.0071,New York,United States,NY,Northeast
Ronnie & The Hi-Lites,40.7174,-74.0432,Jersey City,United States,NJ,Northeast
Johnny Horton,33.973951,-118.248405,Los Angeles,United States,CA,West
Mar-Keys,35.169255,-89.990415,Memphis,United States,TN,South
Jennell Hawkins,33.973951,-118.248405,Los Angeles,United States,CA,West
Ral Donner,41.8842,-87.6324,Chicago,United States,IL,Midwest
Bobby Helms,39.1666,-86.5342,Bloomington,United States,IN,Midwest
Bing Crosby,47.253671,-122.444335,Tacoma,United States,WA,West
The Harry Simeone Chorale,40.732,-74.1742,Newark,United States,NJ,Northeast
Hayley Mills,40.8471,-73.2914,Commack,United States,NY,Northeast
Jerry Byrd,40.7427,-84.1073,Lima,United States,OH,Midwest
Leroy Van Dyke,38.5784,-93.2393,Spring Fork,United States,MO,Midwest
The G-Clefs,42.263,-71.8024,Worcester,United States,MA,Northeast
B. Bumble & The Stingers,33.973951,-118.248405,Los Angeles,United States,CA,West
Larry Finnegan,41.6791,-86.254,South Bend,United States,IN,Midwest
David Carroll & His Orchestra,39.5408,89.2881,Taylorville,United States,IL,Midwest
Pete Fountain,29.9537,-90.0777,New Orleans,United States,LA,South
Ernie K-Doe,29.9537,-90.0777,New Orleans,United States,LA,South
Huey Smith,29.9537,-90.0777,New Orleans,United States,LA,South
Anita & The So-and-So's,35.169255,-89.990415,Memphis,United States,TN,South
Hank Ballard & The Midnighters,39.801,-89.6436,Springfield,United States,IL,Midwest
The Marcels,40.4383,-79.9975,Pittsburgh,United States,PA,Northeast
Johnny Gibson,41.6538,-83.5363,Toledo,United States,OH,Midwest
Buster Brown,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Dukays,41.8842,-87.6324,Chicago,United States,IL,Midwest
Rod McKuen,37.8051,-122.273,Oakland,United States,CA,West
Billy Joe & The Checkmates,41.0804,-85.1392,Fort Wayne,United States,IN,Midwest
Bobby Edwards,33.6571,-85.8195,Anniston,United States,AL,South
"Clarence ""Frogman"" Henry",29.9537,-90.0777,New Orleans,United States,LA,South
Troy Shondell,41.0755,-85.0991,Fort Wayne,United States,IN,Midwest
The Sensations,45.2623,-69.0125,0,United States,ME,Northeast
Sheb Wooley,35.2155,-99.8667,Erick,United States,OK,South
Tico & The Triumphs,40.7658,-73.8331,Flushing,United States,NY,Northeast
Jack Halloran Singers,43.4281,-96.1686,Rock Rapids,United States,IA,Midwest
Ferlin Husky,37.8503,-90.5195,Flat River,United States,MO,Midwest
Ernie Freeman,33.758855,-90.725595,Cleveland,United States,MS,South
Charles Brown,29.3928,-94.9251,Texas City,United States,TX,South
Frank Slay,32.7781,-96.7954,Dallas,United States,TX,South
Phil McLean,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Don Gibson,35.312012,-81.556777,Shelby,United States,NC,South
The Jamies,40.7146,-74.0071,New York,United States,NY,Northeast
Jimmy Elledge,36.1678,-86.7784,Nashville,United States,TN,South
Si Zentner,40.7146,-74.0071,New York,United States,NY,Northeast
Kenny Dino,27.8333,-81.717,0,United States,FL,South
Sims Twins,30.6933,-91.7456,Elba,United States,LA,South
Little Caesar & The Romans,33.973951,-118.248405,Los Angeles,United States,CA,West
Freddy King,32.7325,-94.9469,Gilmer,United States,TX,South
Billy Bland,34.235,-77.946,Wilmington,United States,NC,South
Shirley & Lee,29.9537,-90.0777,New Orleans,United States,LA,South
Mickey & Sylvia,25.8996,-97.4955,Brownsville,United States,TX,South
The Dreamlovers,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Jarmels,37.5407,-77.4336,Richmond,United States,VA,South
The Butanes,44.979,-93.2649,Minneapolis,United States,MN,Midwest
Joe Barry,40.0157,-105.279,Boulder,United States,CO,West
The 3 Friends,40.7146,-74.0071,New York,United States,NY,Northeast
Johnny Maestro,40.7146,-74.0071,New York,United States,NY,Northeast
The McGuire Sisters,39.5099,-84.4036,Middletown,United States,OH,Midwest
The Paragons,40.7146,-74.0071,New York,United States,NY,Northeast
Donnie & The Dreamers,40.7146,-74.0071,New York,United States,NY,Northeast
Little Willie John,42.3317,-83.0479,Detroit,United States,MI,Midwest
Jose Jimenez,31.3274,-89.2907,Hattiesburg,United States,MS,South
The Regents,40.7146,-74.0071,New York,United States,NY,Northeast
Phill Wilson,40.2897,-84.1611,Sidney,United States,OH,Midwest
Curtis Lee,32.6848,-114.625,Yuma,United States,AZ,West
Frank Gari,40.7146,-74.0071,New York,United States,NY,Northeast
Rick & The Keens,33.905544,-98.479881,Wichita Falls,United States,TX,South
Joe Reisman,32.7781,-96.7954,Dallas,United States,TX,South
Ray Ellis,41.6029,-71.9758,Jewett City,United States,CT,Northeast
Adrian Kimberly,40.7146,-74.0071,New York,United States,NY,Northeast
The Chordettes,43.71011,-87.735217,Sheboygan,United States,WI,Midwest
Ernie Fields,31.6036,-94.6556,Nacogdoches,United States,TX,South
The Chanters,40.7146,-74.0071,New York,United States,NY,Northeast
Philip Upchurch,41.8842,-87.6324,Chicago,United States,IL,Midwest
The String-A-Longs,34.4052,-103.205,Clovis,United States,NM,West
Neil Scott,40.7146,-74.0071,New York,United States,NY,Northeast
Bobby Parker,30.2203,-92.0171,Lafayette,United States,LA,South
The Delacardos,35.2225,-80.8375,Charlotte,United States,NC,South
The Excels,33.973951,-118.248405,Los Angeles,United States,CA,West
The Velvets,33.973951,-118.248405,Los Angeles,United States,CA,West
U.S. Bonds,30.3314,-81.6558,Jacksonville,United States,FL,South
Teresa Brewer,41.6538,-83.5363,Toledo,United States,OH,Midwest
The Dukays,41.8842,-87.6324,Chicago,United States,IL,Midwest
The New Yorkers,45.5118,-122.676,Portland,United States,OR,West
Russell Byrd,40.7146,-74.0071,New York,United States,NY,Northeast
The Timetones,40.7146,-74.0071,New York,United States,NY,Northeast
The Blossoms,33.973951,-118.248405,Los Angeles,United States,CA,West
The Harptones,40.7146,-74.0071,New York,United States,NY,Northeast
Lenny Miles,32.7486,-97.3292,Fort Worth,United States,TX,South
The Edsels,41.0719,-80.5994,Campbell,United States,OH,Midwest
Johnny Burnette,35.169255,-89.990415,Memphis,United States,TN,South
Roy Hamilton,31.7323,-84.1722,Leesburg,United States,GA,South
Les Paul,43.0144,-88.2355,Waukesha,United States,WI,Midwest
The Marathons,33.973951,-118.248405,Los Angeles,United States,CA,West
Gogi Grant,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Jerry Fuller,35.585,-78.7998,Fuquay-Varina,United States,NC,South
The Limeliters,40.7146,-74.0071,New York,United States,NY,Northeast
Roy Drusky,33.7483,-84.3911,Atlanta,United States,GA,South
The Roommates,42.5281,-92.4455,Cedar Falls,United States,IA,Midwest
Merv Griffin,37.547,-122.315,San Mateo,United States,CA,West
The Browns,44.7272,-90.1013,No State,United States,WI,Midwest
Claude Gray,32.1533,-94.7993,Henderson,United States,TX,South
Maurice Williams & The Zodiacs,36.1678,-86.7784,Nashville,United States,TN,South
Al Caiola,40.7174,-74.0432,Jersey City,United States,NJ,Northeast
Joe Jones,29.9537,-90.0777,New Orleans,United States,LA,South
Jimmy Jones,35.169255,-89.990415,Memphis,United States,TN,South
The Texans,35.169255,-89.990415,Memphis,United States,TN,South
Frankie Ford,29.9537,-90.0777,New Orleans,United States,LA,South
Marv Johnson,42.3317,-83.0479,Detroit,United States,MI,Midwest
Otis Williams,40.7146,-74.0071,New York,United States,NY,Northeast
Rosie & The Originals,32.7157,-117.162,San Diego,United States,CA,West
Donnie Brooks,32.7781,-96.7954,Dallas,United States,TX,South
Etta Jones,40.7146,-74.0071,New York,United States,NY,Northeast
Buddy Knox,34.7439,-101.8569,Happy,United States,TX,South
Cathy Jean & The Roommates,41.6365,-80.1514,Meadville,United States,PA,Northeast
Johnny & The Hurricanes,41.6538,-83.5363,Toledo,United States,OH,Midwest
Mitch Miller,43.1555,-77.616,Rochester,United States,NY,Northeast
Fred Darian,42.3317,-83.0479,Detroit,United States,MI,Midwest
Charlie Mccoy,37.9725,-81.149,Oak Hill,United States,WV,South
Ernestine Anderson,29.7605,-95.3698,Houston,United States,TX,South
Kokomo,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Pentagons,37.2719,-119.27,0,United States,CA,West
Kathy Young,33.7491,-117.874,Santa Ana,United States,CA,West
Mark Dinning,36.9939,-98.0366,Manchester,United States,OK,South
Annette With The Afterbeats,42.3281,-83.7336,Utica,United States,NY,Northeast
Rochell & The Candles,33.973951,-118.248405,Los Angeles,United States,CA,West
Debbie Dean,36.9417,84.0956,Corbin,United States,KY,South
Bill Doggett,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Johnny Preston,29.8993,-93.9294,Port Arthur,United States,TX,South
The Sevilles,29.652,-82.3232,Gainesville,United States,FL,South
